date_date,Product_ID,Count of purchase
3/12/2012,P00168042,4
3/12/2012,P00168142,2
3/12/2012,P00168342,9
3/12/2012,P00168442,6
3/12/2012,P00168542,1
3/12/2012,P00168642,5
3/12/2012,P00168742,21
3/12/2012,P00168842,4
3/12/2012,P00168942,1
3/12/2012,P00169042,3
3/12/2012,P00169142,7
3/12/2012,P00169342,1
3/12/2012,P00169442,19
3/12/2012,P00169542,1
3/12/2012,P00169642,14
3/12/2012,P00169742,61
3/12/2012,P00170042,1
3/12/2012,P00170142,2
3/12/2012,P00170242,6
3/12/2012,P00170342,38
3/12/2012,P00170442,45
3/12/2012,P00170542,20
3/12/2012,P00170642,49
3/12/2012,P00170742,1
3/12/2012,P00170842,6
3/12/2012,P00170942,28
3/12/2012,P00171042,4
3/12/2012,P00171242,1
3/12/2012,P00171342,27
3/12/2012,P00171542,35
3/12/2012,P00171642,19
3/12/2012,P00171742,3
3/12/2012,P00171842,10
3/12/2012,P00171942,1
3/12/2012,P00172042,1
3/12/2012,P00172142,6
3/12/2012,P00172342,2
3/12/2012,P00172542,4
3/12/2012,P00172742,4
3/12/2012,P00172842,40
3/12/2012,P00173042,67
3/12/2012,P00173142,5
3/12/2012,P00173242,49
3/12/2012,P00173342,60
3/12/2012,P00173442,11
3/12/2012,P00173542,33
3/12/2012,P00173742,24
3/12/2012,P00173842,90
3/12/2012,P00173942,59
3/12/2012,P00174042,10
3/12/2012,P00174142,35
3/12/2012,P00174242,56
3/12/2012,P00174342,5
3/12/2012,P00174442,95
3/12/2012,P00174542,23
3/12/2012,P00174642,5
3/12/2012,P00174742,4
3/12/2012,P00174842,24
3/12/2012,P00174942,5
3/12/2012,P00175042,7
3/12/2012,P00175142,1
3/12/2012,P00175242,17
3/12/2012,P00175342,3
3/12/2012,P00175442,1
3/12/2012,P00175542,4
3/12/2012,P00175642,9
3/12/2012,P00175742,9
3/12/2012,P00175842,5
3/12/2012,P00175942,10
3/12/2012,P00176042,21
3/12/2012,P00176142,6
3/12/2012,P00176242,9
3/12/2012,P00176342,9
3/12/2012,P00176442,3
3/12/2012,P00176542,25
3/12/2012,P00176642,46
3/12/2012,P00176742,21
3/12/2012,P00176842,78
3/12/2012,P00176942,16
3/12/2012,P00177042,16
3/12/2012,P00177142,27
3/12/2012,P00177242,20
3/12/2012,P00177342,50
3/12/2012,P00177442,59
3/12/2012,P00177542,85
3/12/2012,P00177642,33
3/12/2012,P00177742,42
3/12/2012,P00177842,56
3/12/2012,P00177942,32
3/12/2012,P00178042,42
3/12/2012,P00178142,57
3/12/2012,P00178242,103
3/12/2012,P00178342,62
3/12/2012,P00178442,11
3/12/2012,P00178542,23
3/12/2012,P00178642,68
3/12/2012,P00178742,13
3/12/2012,P00178842,49
3/12/2012,P00178942,97
3/12/2012,P00179042,21
3/12/2012,P00179142,17
3/12/2012,P00179242,24
3/12/2012,P00179342,9
3/12/2012,P00179442,12
3/12/2012,P00179542,19
3/12/2012,P00179642,14
3/12/2012,P00179742,21
3/12/2012,P00179842,12
3/12/2012,P00179942,13
3/12/2012,P00180042,9
3/12/2012,P00180142,5
3/12/2012,P00180242,9
3/12/2012,P00180342,46
3/12/2012,P00180442,19
3/12/2012,P00180542,6
3/12/2012,P00180642,9
3/12/2012,P00180742,11
3/12/2012,P00180842,8
3/12/2012,P00180942,4
3/12/2012,P00181042,1
3/12/2012,P00181142,1
3/12/2012,P00181242,22
3/12/2012,P00181342,12
3/12/2012,P00181442,5
3/12/2012,P00181542,70
3/12/2012,P00181642,19
3/12/2012,P00181742,4
3/12/2012,P00181842,77
3/12/2012,P00181942,10
3/12/2012,P00182042,11
3/12/2012,P00182142,122
3/12/2012,P00182242,83
3/12/2012,P00182342,51
3/12/2012,P00182442,56
3/12/2012,P00182542,23
3/12/2012,P00182642,45
3/12/2012,P00182742,65
3/12/2012,P00182842,2
3/12/2012,P00183042,40
3/12/2012,P00183142,30
3/12/2012,P00183242,85
3/12/2012,P00183342,94
3/12/2012,P00183442,39
3/12/2012,P00183542,15
3/12/2012,P00183642,35
3/12/2012,P00183742,6
3/12/2012,P00183842,11
3/12/2012,P00183942,50
3/12/2012,P00184042,45
3/12/2012,P00184142,57
3/12/2012,P00184242,58
3/12/2012,P00184342,16
3/12/2012,P00184442,45
3/12/2012,P00184542,8
3/12/2012,P00184642,19
3/12/2012,P00184742,9
3/12/2012,P00184842,9
3/12/2012,P00184942,204
3/12/2012,P00185042,4
3/12/2012,P00185142,4
3/12/2012,P00185242,4
3/12/2012,P00185342,11
3/12/2012,P00185442,17
3/12/2012,P00185542,2
3/12/2012,P00185642,5
3/12/2012,P00185842,18
3/12/2012,P00186042,5
3/12/2012,P00186142,7
3/12/2012,P00186242,16
3/12/2012,P00186342,11
3/12/2012,P00186442,1
3/12/2012,P00186542,5
3/12/2012,P00186642,35
3/12/2012,P00186842,12
3/12/2012,P00186942,3
3/12/2012,P00187042,4
3/12/2012,P00187142,8
3/12/2012,P00187242,12
3/12/2012,P00187342,35
3/12/2012,P00187442,86
3/12/2012,P00187542,2
3/12/2012,P00187642,1
3/12/2012,P00187742,4
3/12/2012,P00187842,61
3/12/2012,P00187942,13
3/12/2012,P00188042,23
3/12/2012,P00188142,1
3/12/2012,P00188242,3
3/12/2012,P00188342,1
3/12/2012,P00188442,59
3/12/2012,P00188542,42
3/12/2012,P00188642,6
3/12/2012,P00188742,42
3/12/2012,P00188842,8
3/12/2012,P00188942,7
3/12/2012,P00189042,13
3/12/2012,P00189142,17
3/12/2012,P00189242,26
3/12/2012,P00189342,5
3/12/2012,P00189442,1
3/12/2012,P00189542,9
3/12/2012,P00189642,58
3/12/2012,P00189742,10
3/12/2012,P00189842,45
3/12/2012,P00190042,69
3/12/2012,P00190142,99
3/12/2012,P00190242,35
3/12/2012,P00190342,20
3/12/2012,P00190442,7
3/12/2012,P00190542,40
3/12/2012,P00190642,4
3/12/2012,P00190742,36
3/12/2012,P00190842,37
3/12/2012,P00190942,21
3/12/2012,P00191042,22
3/12/2012,P00191142,18
3/12/2012,P00191242,15
3/12/2012,P00191342,18
3/12/2012,P00191442,59
3/12/2012,P00191542,9
3/12/2012,P00191642,51
3/12/2012,P00191742,19
3/12/2012,P00191842,5
3/12/2012,P00191942,14
3/12/2012,P00192042,86
3/12/2012,P00192142,1
3/12/2012,P00192242,15
3/12/2012,P00192342,3
3/12/2012,P00192442,3
3/12/2012,P00192542,70
3/12/2012,P00192642,16
3/12/2012,P00192742,19
3/12/2012,P00192842,77
3/12/2012,P00192942,42
3/12/2012,P00193042,30
3/12/2012,P00193142,27
3/12/2012,P00193242,27
3/12/2012,P00193342,5
3/12/2012,P00193442,18
3/12/2012,P00193542,87
3/12/2012,P00193642,31
3/12/2012,P00193742,21
3/12/2012,P00193842,16
3/12/2012,P00193942,14
3/12/2012,P00194042,17
3/12/2012,P00194142,22
3/12/2012,P00194242,20
3/12/2012,P00194342,13
3/12/2012,P00194442,50
3/12/2012,P00194542,34
3/12/2012,P00194642,42
3/12/2012,P00194842,1
3/12/2012,P00195042,18
3/12/2012,P00195142,4
3/12/2012,P00195242,25
3/12/2012,P00195342,38
3/12/2012,P00195442,32
3/12/2012,P00195542,23
3/12/2012,P00195642,19
3/12/2012,P00195742,39
3/12/2012,P00195842,27
3/12/2012,P00195942,30
3/12/2012,P00196042,50
3/12/2012,P00196142,29
3/12/2012,P00196242,13
3/12/2012,P00196342,22
3/12/2012,P00196442,58
3/12/2012,P00196542,51
3/12/2012,P00196642,24
3/12/2012,P00196742,21
3/12/2012,P00196842,16
3/12/2012,P00196942,11
3/12/2012,P00197042,57
3/12/2012,P00197142,6
3/12/2012,P00197242,8
3/12/2012,P00197342,13
3/12/2012,P00197442,11
3/12/2012,P00197542,25
3/12/2012,P00197642,2
3/12/2012,P00197742,2
3/12/2012,P00197942,16
3/12/2012,P00198042,46
3/12/2012,P00198142,64
3/12/2012,P00198242,14
3/12/2012,P00198342,16
3/12/2012,P00198442,2
3/12/2012,P00198542,5
3/12/2012,P00198642,10
3/12/2012,P00198742,59
3/12/2012,P00198842,3
3/12/2012,P00198942,8
3/12/2012,P00199042,6
3/12/2012,P00199142,9
3/12/2012,P00199342,4
3/12/2012,P00199442,111
3/12/2012,P00199542,1
3/12/2012,P00199642,8
3/12/2012,P00199742,11
3/12/2012,P00199842,6
3/12/2012,P00199942,7
3/12/2012,P00200042,6
3/12/2012,P00200142,11
3/12/2012,P00200242,8
3/12/2012,P00200342,12
3/12/2012,P00200442,15
3/12/2012,P00200542,1
3/12/2012,P00200642,35
3/12/2012,P00200742,1
3/12/2012,P00200842,20
3/12/2012,P00200942,4
3/12/2012,P00201042,3
3/12/2012,P00201142,2
3/12/2012,P00201342,79
3/12/2012,P00201442,94
3/12/2012,P00201542,12
3/12/2012,P00201642,3
3/12/2012,P00201742,1
3/12/2012,P00201842,1
3/12/2012,P00202042,1
3/12/2012,P00202142,21
3/12/2012,P00202242,17
3/12/2012,P00202342,4
3/12/2012,P00202442,2
3/12/2012,P00202542,16
3/12/2012,P00202742,20
3/12/2012,P00202842,2
3/12/2012,P00202942,1
3/12/2012,P00203042,2
3/12/2012,P00203142,11
3/12/2012,P00203742,2
3/12/2012,P00204142,1
3/12/2012,P00204242,23
3/12/2012,P00204342,23
3/12/2012,P00204742,20
3/12/2012,P00204842,5
3/12/2012,P00204942,5
3/12/2012,P00205042,7
3/12/2012,P00205142,23
3/12/2012,P00205242,10
3/12/2012,P00205442,56
3/12/2012,P00205642,53
3/12/2012,P00205742,3
3/12/2012,P00205842,26
3/12/2012,P00205942,68
3/12/2012,P00206042,15
3/12/2012,P00206142,6
3/12/2012,P00206342,7
3/12/2012,P00206442,31
3/12/2012,P00206642,5
3/12/2012,P00206742,6
3/12/2012,P00206842,1
3/12/2012,P00207042,11
3/12/2012,P00207142,8
3/12/2012,P00207242,17
3/12/2012,P00207342,19
3/12/2012,P00207442,16
3/12/2012,P00207542,7
3/12/2012,P00207642,5
3/12/2012,P00207742,11
3/12/2012,P00207842,5
3/12/2012,P00207942,69
3/12/2012,P00208042,21
3/12/2012,P00208142,7
3/12/2012,P00208242,10
3/12/2012,P00208342,42
3/12/2012,P00208442,5
3/12/2012,P00208542,2
3/12/2012,P00208742,58
3/12/2012,P00208842,16
3/12/2012,P00208942,3
3/12/2012,P00209042,1
3/12/2012,P00209142,20
3/12/2012,P00209242,2
3/12/2012,P00209342,2
3/12/2012,P00209442,2
3/12/2012,P00209542,1
3/12/2012,P00209642,19
3/12/2012,P00209742,50
3/12/2012,P00209842,74
3/12/2012,P00209942,9
3/12/2012,P00210042,102
3/12/2012,P00210142,3
3/12/2012,P00210242,1
3/12/2012,P00210342,45
3/12/2012,P00210442,7
3/12/2012,P00210542,11
3/12/2012,P00210642,29
3/12/2012,P00210742,1
3/12/2012,P00210842,1
3/12/2012,P00210942,47
3/12/2012,P00211042,39
3/12/2012,P00211142,78
3/12/2012,P00211242,24
3/12/2012,P00211342,1
3/12/2012,P00211442,3
3/12/2012,P00211542,6
3/12/2012,P00211642,3
3/12/2012,P00211942,7
3/12/2012,P00212042,28
3/12/2012,P00212142,22
3/12/2012,P00212242,31
3/12/2012,P00212342,8
3/12/2012,P00212442,8
3/12/2012,P00212542,20
3/12/2012,P00212642,1
3/12/2012,P00212742,18
3/12/2012,P00212842,9
3/12/2012,P00212942,92
3/12/2012,P00213042,19
3/12/2012,P00213142,3
3/12/2012,P00213242,87
3/12/2012,P00213342,13
3/12/2012,P00213442,1
3/12/2012,P00213542,3
3/12/2012,P00213642,10
3/12/2012,P00213742,46
3/12/2012,P00213842,12
3/12/2012,P00213942,13
3/12/2012,P00214142,40
3/12/2012,P00214242,32
3/12/2012,P00214342,36
3/12/2012,P00214442,75
3/12/2012,P00214542,12
3/12/2012,P00214642,24
3/12/2012,P00214742,1
3/12/2012,P00214842,20
3/12/2012,P00214942,5
3/12/2012,P00215042,1
3/12/2012,P00215142,1
3/12/2012,P00215242,13
3/12/2012,P00215342,3
3/12/2012,P00215442,28
3/12/2012,P00215542,7
3/12/2012,P00215642,29
3/12/2012,P00215742,13
3/12/2012,P00215842,1
3/12/2012,P00215942,5
3/12/2012,P00216042,76
3/12/2012,P00216142,68
3/12/2012,P00216242,9
3/12/2012,P00216342,142
3/12/2012,P00216442,9
3/12/2012,P00216542,15
3/12/2012,P00216742,45
3/12/2012,P00216842,7
3/12/2012,P00216942,11
3/12/2012,P00217042,3
3/12/2012,P00217142,20
3/12/2012,P00217242,12
3/12/2012,P00217342,7
3/12/2012,P00217442,46
3/12/2012,P00217542,26
3/12/2012,P00217642,7
3/12/2012,P00217742,69
3/12/2012,P00217842,12
3/12/2012,P00217942,49
3/12/2012,P00218042,18
3/12/2012,P00218142,11
3/12/2012,P00218242,22
3/12/2012,P00218342,34
3/12/2012,P00218442,18
3/12/2012,P00218542,14
3/12/2012,P00218642,28
3/12/2012,P00218742,18
3/12/2012,P00218842,16
3/12/2012,P00218942,14
3/12/2012,P00219042,9
3/12/2012,P00219142,8
3/12/2012,P00219242,40
3/12/2012,P00219342,4
3/12/2012,P00219442,3
3/12/2012,P00219542,13
3/12/2012,P00219742,19
3/12/2012,P00219842,27
3/12/2012,P00219942,52
3/12/2012,P00220042,15
3/12/2012,P00220142,72
3/12/2012,P00220242,47
3/12/2012,P00220342,98
3/12/2012,P00220442,164
3/12/2012,P00220642,28
3/12/2012,P00220742,12
3/12/2012,P00220842,4
3/12/2012,P00220942,26
3/12/2012,P00221042,34
3/12/2012,P00221142,35
3/12/2012,P00221242,19
3/12/2012,P00221342,54
3/12/2012,P00221442,84
3/12/2012,P00221542,67
3/12/2012,P00221642,19
3/12/2012,P00221742,34
3/12/2012,P00221842,33
3/12/2012,P00221942,25
3/12/2012,P00222042,22
3/12/2012,P00222142,42
3/12/2012,P00222242,29
3/12/2012,P00222342,1
3/12/2012,P00222442,23
3/12/2012,P00222542,6
3/12/2012,P00222642,9
3/12/2012,P00222742,11
3/12/2012,P00222842,35
3/12/2012,P00222942,43
3/12/2012,P00223042,15
3/12/2012,P00223142,40
3/12/2012,P00223242,63
3/12/2012,P00223342,2
3/12/2012,P00223442,2
3/12/2012,P00223542,82
3/12/2012,P00223642,44
3/12/2012,P00223742,21
3/12/2012,P00223842,7
3/12/2012,P00223942,47
3/12/2012,P00224042,10
3/12/2012,P00224142,56
3/12/2012,P00224242,2
3/12/2012,P00224342,9
3/12/2012,P00224442,7
3/12/2012,P00224542,7
3/12/2012,P00224642,1
3/12/2012,P00224742,14
3/12/2012,P00224842,5
3/12/2012,P00225042,15
3/12/2012,P00225142,8
3/12/2012,P00225342,9
3/12/2012,P00225442,6
3/12/2012,P00225542,12
3/12/2012,P00225642,20
3/12/2012,P00225742,4
3/12/2012,P00225842,28
3/12/2012,P00225942,9
3/12/2012,P00226142,15
3/12/2012,P00226242,38
3/12/2012,P00226342,92
3/12/2012,P00226442,23
3/12/2012,P00226542,24
3/12/2012,P00226642,9
3/12/2012,P00226742,12
3/12/2012,P00226842,13
3/12/2012,P00226942,1
3/12/2012,P00227142,47
3/12/2012,P00227342,4
3/12/2012,P00227442,1
3/12/2012,P00227542,31
3/12/2012,P00227642,23
3/12/2012,P00227742,34
3/12/2012,P00227842,77
3/12/2012,P00227942,33
3/12/2012,P00228042,1
3/12/2012,P00228142,13
3/12/2012,P00228242,27
3/12/2012,P00228342,13
3/12/2012,P00228442,17
3/12/2012,P00228542,1
3/12/2012,P00228642,49
3/12/2012,P00228742,6
3/12/2012,P00229042,3
3/12/2012,P00229342,27
3/12/2012,P00229642,3
3/12/2012,P00229742,56
3/12/2012,P00229842,8
3/12/2012,P00229942,10
3/12/2012,P00230042,3
3/12/2012,P00230142,2
3/12/2012,P00230242,9
3/12/2012,P00230342,35
3/12/2012,P00230442,10
3/12/2012,P00230542,4
3/12/2012,P00230642,4
3/12/2012,P00230742,10
3/12/2012,P00230842,39
3/12/2012,P00230942,66
3/12/2012,P00231042,1
3/12/2012,P00231142,20
3/12/2012,P00231242,21
3/12/2012,P00231342,15
3/12/2012,P00231442,3
3/12/2012,P00231542,1
3/12/2012,P00231742,3
3/12/2012,P00231842,1
3/12/2012,P00231942,23
3/12/2012,P00232042,6
3/12/2012,P00232142,5
3/12/2012,P00232242,7
3/12/2012,P00232342,22
3/12/2012,P00232442,31
3/12/2012,P00232542,11
3/12/2012,P00232642,15
3/12/2012,P00232742,3
3/12/2012,P00232842,6
3/12/2012,P00232942,5
3/12/2012,P00233042,19
3/12/2012,P00233142,13
3/12/2012,P00233242,10
3/12/2012,P00233342,58
3/12/2012,P00233442,62
3/12/2012,P00233542,99
3/12/2012,P00233642,32
3/12/2012,P00233742,25
3/12/2012,P00233842,26
3/12/2012,P00233942,35
3/12/2012,P00234042,2
3/12/2012,P00234142,7
3/12/2012,P00234242,3
3/12/2012,P00234342,4
3/12/2012,P00234542,44
3/12/2012,P00234642,10
3/12/2012,P00234742,43
3/12/2012,P00234842,53
3/12/2012,P00234942,1
3/12/2012,P00235042,1
3/12/2012,P00235142,1
3/12/2012,P00235242,15
3/12/2012,P00235342,9
3/12/2012,P00235442,12
3/12/2012,P00235542,16
3/12/2012,P00235642,15
3/12/2012,P00235742,4
3/12/2012,P00235842,19
3/12/2012,P00235942,12
3/12/2012,P00236042,14
3/12/2012,P00236242,1
3/12/2012,P00236342,22
3/12/2012,P00236442,3
3/12/2012,P00236542,16
3/12/2012,P00236642,13
3/12/2012,P00236742,1
3/12/2012,P00236942,31
3/12/2012,P00237042,2
3/12/2012,P00237142,25
3/12/2012,P00237242,18
3/12/2012,P00237342,1
3/12/2012,P00237442,9
3/12/2012,P00237542,222
3/12/2012,P00237642,54
3/12/2012,P00237742,2
3/12/2012,P00237842,12
3/12/2012,P00237942,12
3/12/2012,P00238142,2
3/12/2012,P00238242,1
3/12/2012,P00238342,1
3/12/2012,P00238442,54
3/12/2012,P00238542,38
3/12/2012,P00238642,8
3/12/2012,P00238742,23
3/12/2012,P00238842,1
3/12/2012,P00238942,2
3/12/2012,P00239042,2
3/12/2012,P00239142,9
3/12/2012,P00239242,2
3/12/2012,P00239342,2
3/12/2012,P00239642,2
3/12/2012,P00239742,5
3/12/2012,P00239842,8
3/12/2012,P00239942,7
3/12/2012,P00240042,42
3/12/2012,P00240142,146
3/12/2012,P00240242,30
3/12/2012,P00240442,69
3/12/2012,P00240542,13
3/12/2012,P00240642,9
3/12/2012,P00240742,2
3/12/2012,P00240842,6
3/12/2012,P00240942,2
3/12/2012,P00241042,7
3/12/2012,P00241142,8
3/12/2012,P00241242,27
3/12/2012,P00241342,2
3/12/2012,P00241442,15
3/12/2012,P00241542,53
3/12/2012,P00241642,80
3/12/2012,P00241742,6
3/12/2012,P00241942,4
3/12/2012,P00242042,2
3/12/2012,P00242142,28
3/12/2012,P00242242,1
3/12/2012,P00242342,6
3/12/2012,P00242442,4
3/12/2012,P00242542,1
3/12/2012,P00242642,1
3/12/2012,P00242742,182
3/12/2012,P00242842,12
3/12/2012,P00242942,1
3/12/2012,P00243142,1
3/12/2012,P00243242,19
3/12/2012,P00243342,10
3/12/2012,P00243442,4
3/12/2012,P00243642,2
3/12/2012,P00243742,3
3/12/2012,P00243842,13
3/12/2012,P00243942,85
3/12/2012,P00244042,65
3/12/2012,P00244142,36
3/12/2012,P00244242,20
3/12/2012,P00244342,15
3/12/2012,P00244442,5
3/12/2012,P00244642,7
3/12/2012,P00244742,40
3/12/2012,P00244842,4
3/12/2012,P00244942,1
3/12/2012,P00245042,7
3/12/2012,P00245142,6
3/12/2012,P00245242,3
3/12/2012,P00245342,7
3/12/2012,P00245442,5
3/12/2012,P00245542,2
3/12/2012,P00245642,105
3/12/2012,P00245742,1
3/12/2012,P00245842,1
3/12/2012,P00245942,11
3/12/2012,P00246042,8
3/12/2012,P00246142,40
3/12/2012,P00246242,2
3/12/2012,P00246342,52
3/12/2012,P00246442,7
3/12/2012,P00246542,2
3/12/2012,P00246642,2
3/12/2012,P00246742,25
3/12/2012,P00246842,10
3/12/2012,P00246942,18
3/12/2012,P00247042,51
3/12/2012,P00247142,26
3/12/2012,P00247342,1
3/12/2012,P00247542,24
3/12/2012,P00247642,20
3/12/2012,P00247742,5
3/12/2012,P00247942,5
3/12/2012,P00248042,7
3/12/2012,P00248142,103
3/12/2012,P00248342,40
3/12/2012,P00248442,28
3/12/2012,P00248542,48
3/12/2012,P00248642,1
3/12/2012,P00248742,32
3/12/2012,P00248842,1
3/12/2012,P00248942,76
3/12/2012,P00249042,18
3/12/2012,P00249142,52
3/12/2012,P00249342,4
3/12/2012,P00249442,4
3/12/2012,P00249542,108
3/12/2012,P00249642,111
3/12/2012,P00249742,64
3/12/2012,P00249842,33
3/12/2012,P00250042,2
3/12/2012,P00250242,113
3/12/2012,P00250342,49
3/12/2012,P00250442,1
3/12/2012,P00250542,20
3/12/2012,P00250642,94
3/12/2012,P00250842,75
3/12/2012,P00250942,33
3/12/2012,P00251042,8
3/12/2012,P00251142,3
3/12/2012,P00251242,142
3/12/2012,P00251342,45
3/12/2012,P00251442,30
3/12/2012,P00251542,37
3/12/2012,P00251642,35
3/12/2012,P00251742,4
3/12/2012,P00251842,46
3/12/2012,P00251942,65
3/12/2012,P00252042,50
3/12/2012,P00252142,11
3/12/2012,P00252242,13
3/12/2012,P00252442,25
3/12/2012,P00252542,20
3/12/2012,P00252642,13
3/12/2012,P00252742,10
3/12/2012,P00252842,4
3/12/2012,P00252942,3
3/12/2012,P00253042,26
3/12/2012,P00253142,43
3/12/2012,P00253242,18
3/12/2012,P00253442,8
3/12/2012,P00253542,36
3/12/2012,P00253742,6
3/12/2012,P00253942,1
3/12/2012,P00254042,5
3/12/2012,P00254142,18
3/12/2012,P00254242,73
3/12/2012,P00254342,29
3/12/2012,P00254442,10
3/12/2012,P00254542,8
3/12/2012,P00254642,28
3/12/2012,P00254742,7
3/12/2012,P00254842,14
3/12/2012,P00254942,4
3/12/2012,P00255042,2
3/12/2012,P00255142,2
3/12/2012,P00255242,2
3/12/2012,P00255342,9
3/12/2012,P00255442,2
3/12/2012,P00255542,29
3/12/2012,P00255742,61
3/12/2012,P00255842,195
3/12/2012,P00255942,90
3/12/2012,P00256042,20
3/12/2012,P00256142,2
3/12/2012,P00256242,2
3/12/2012,P00256442,1
3/12/2012,P00256542,7
3/12/2012,P00256642,65
3/12/2012,P00256742,10
3/12/2012,P00256842,18
3/12/2012,P00256942,2
3/12/2012,P00257042,7
3/12/2012,P00257442,2
3/12/2012,P00257542,26
3/12/2012,P00257642,7
3/12/2012,P00257742,4
3/12/2012,P00257842,8
3/12/2012,P00257942,1
3/12/2012,P00258042,6
3/12/2012,P00258142,3
3/12/2012,P00258242,4
3/12/2012,P00258342,12
3/12/2012,P00258442,28
3/12/2012,P00258542,14
3/12/2012,P00258642,3
3/12/2012,P00258742,138
3/12/2012,P00258842,43
3/12/2012,P00258942,23
3/12/2012,P00259042,34
3/12/2012,P00259142,46
3/12/2012,P00259242,29
3/12/2012,P00259342,136
3/12/2012,P00259442,17
3/12/2012,P00259542,13
3/12/2012,P00259742,6
3/12/2012,P00259842,19
3/12/2012,P00259942,28
3/12/2012,P00260042,101
3/12/2012,P00260142,33
3/12/2012,P00260242,10
3/12/2012,P00260342,8
3/12/2012,P00260442,25
3/12/2012,P00260542,2
3/12/2012,P00260642,1
3/12/2012,P00260842,3
3/12/2012,P00260942,4
3/12/2012,P00261142,18
3/12/2012,P00261242,8
3/12/2012,P00261342,10
3/12/2012,P00261442,7
3/12/2012,P00261542,22
3/12/2012,P00261642,3
3/12/2012,P00261842,17
3/12/2012,P00261942,1
3/12/2012,P00262142,1
3/12/2012,P00262242,63
3/12/2012,P00262342,28
3/12/2012,P00262442,9
3/12/2012,P00262542,19
3/12/2012,P00262642,1
3/12/2012,P00262942,1
3/12/2012,P00263042,3
3/12/2012,P00263142,10
3/12/2012,P00263242,1
3/12/2012,P00263342,1
3/12/2012,P00263442,34
3/12/2012,P00263542,44
3/12/2012,P00263642,2
3/12/2012,P00263842,6
3/12/2012,P00264042,15
3/12/2012,P00264142,1
3/12/2012,P00264242,1
3/12/2012,P00264342,1
3/12/2012,P00264542,12
3/12/2012,P00264642,12
3/12/2012,P00264742,6
3/12/2012,P00265042,7
3/12/2012,P00265142,24
3/12/2012,P00265242,281
3/12/2012,P00265342,25
3/12/2012,P00265442,10
3/12/2012,P00265542,28
3/12/2012,P00265642,5
3/12/2012,P00265742,31
3/12/2012,P00265842,1
3/12/2012,P00266042,15
3/12/2012,P00266142,33
3/12/2012,P00266242,8
3/12/2012,P00266342,1
3/12/2012,P00266442,12
3/12/2012,P00266542,50
3/12/2012,P00266642,47
3/12/2012,P00266742,4
3/12/2012,P00266842,7
3/12/2012,P00266942,25
3/12/2012,P00267042,4
3/12/2012,P00267142,18
3/12/2012,P00267242,1
3/12/2012,P00267342,10
3/12/2012,P00267442,5
3/12/2012,P00267542,66
3/12/2012,P00267642,11
3/12/2012,P00267742,16
3/12/2012,P00267842,4
3/12/2012,P00267942,4
3/12/2012,P00268042,3
3/12/2012,P00268242,7
3/12/2012,P00268342,21
3/12/2012,P00268442,87
3/12/2012,P00268542,11
3/12/2012,P00268642,2
3/12/2012,P00268742,5
